Year,Month,Day,Hour,Minute,Temperature,DHI,GHI,DNI,Wind Speed
2023,10,28,4,0,14.9,0,0,0,1.6
2023,10,28,5,0,15,0,0,0,1.7000000000000002
2023,10,28,6,0,15.100000000000001,0,0,0,1.6
2023,10,28,7,0,16.400000000000002,34,69,332,1.7000000000000002
2023,10,28,8,0,18.2,61,232,618,1.6
2023,10,28,9,0,20.5,73,386,749,1.5
2023,10,28,10,0,22.400000000000002,71,508,841,1.6
2023,10,28,11,0,23.8,75,572,860,1.5
2023,10,28,12,0,24.5,77,579,857,1.5
2023,10,28,13,0,24.8,295,350,102,1.5
2023,10,28,14,0,24.6,77,421,757,1.4000000000000001
2023,10,28,15,0,24,65,279,659,1.3
2023,10,28,16,0,22.3,43,116,447,1.1
2023,10,28,17,0,20.6,0,0,0,1.1
2023,10,28,18,0,20.200000000000003,0,0,0,1.2000000000000002
2023,10,28,19,0,19.400000000000002,0,0,0,1.4000000000000001
2023,10,28,20,0,18.3,0,0,0,2
2023,10,28,21,0,16.8,0,0,0,2.6
2023,10,28,22,0,15.4,0,0,0,2.7
2023,10,28,23,0,14.4,0,0,0,2.3000000000000003
2023,10,29,0,0,13.8,0,0,0,2
2023,10,29,1,0,13.5,0,0,0,1.9000000000000001
2023,10,29,2,0,13.200000000000001,0,0,0,2
2023,10,29,3,0,12.9,0,0,0,2
2023,10,29,4,0,12.4,0,0,0,2.1
2023,10,29,5,0,12,0,0,0,2.2
2023,10,29,6,0,11.8,0,0,0,2
2023,10,29,7,0,12,9,9,0,2.1
2023,10,29,8,0,12.5,75,77,7,2.1
2023,10,29,9,0,13,151,152,4,2.4000000000000004
2023,10,29,10,0,13.600000000000001,20,20,0,2.6
2023,10,29,11,0,14.4,56,56,0,2.3000000000000003
2023,10,29,12,0,14.5,55,56,0,2.1
2023,10,29,13,0,14.3,63,63,0,2.2
2023,10,29,14,0,13.8,14,14,0,2.5
2023,10,29,15,0,13.200000000000001,4,4,0,2.5
2023,10,29,16,0,12.700000000000001,13,13,0,2.4000000000000004
2023,10,29,17,0,12.200000000000001,0,0,0,2.4000000000000004
2023,10,29,18,0,12,0,0,0,2.4000000000000004
2023,10,29,19,0,11.9,0,0,0,2.2
2023,10,29,20,0,11.9,0,0,0,1.9000000000000001
2023,10,29,21,0,11.9,0,0,0,1.9000000000000001
2023,10,29,22,0,11.8,0,0,0,1.7000000000000002
2023,10,29,23,0,11.8,0,0,0,1.7000000000000002
2023,10,30,0,0,11.700000000000001,0,0,0,1.9000000000000001
2023,10,30,1,0,11.700000000000001,0,0,0,2
2023,10,30,2,0,11.8,0,0,0,1.8
2023,10,30,3,0,12,0,0,0,1.5
2023,10,30,4,0,12,0,0,0,1.3
2023,10,30,5,0,12.100000000000001,0,0,0,1.2000000000000002
2023,10,30,6,0,12.100000000000001,0,0,0,0.8
2023,10,30,7,0,12.700000000000001,9,9,0,0.6000000000000001
2023,10,30,8,0,13.9,75,75,1,0.8
2023,10,30,9,0,15.5,159,161,6,0.8
2023,10,30,10,0,16.7,25,25,0,1.4000000000000001
2023,10,30,11,0,17.400000000000002,294,324,53,1.9000000000000001
2023,10,30,12,0,17.6,97,97,0,2
2023,10,30,13,0,17.6,83,83,0,1.8
2023,10,30,14,0,17.3,16,16,0,2.2
2023,10,30,15,0,16.2,41,41,0,2.6
2023,10,30,16,0,14.600000000000001,17,17,0,2.7
2023,10,30,17,0,13.100000000000001,0,0,0,2.9000000000000004
2023,10,30,18,0,11.8,0,0,0,3.1
2023,10,30,19,0,10.9,0,0,0,3.1
2023,10,30,20,0,10.200000000000001,0,0,0,2.8000000000000003
2023,10,30,21,0,9.600000000000001,0,0,0,2.4000000000000004
2023,10,30,22,0,9.200000000000001,0,0,0,2.3000000000000003
2023,10,30,23,0,8.8,0,0,0,2.2
2023,10,31,0,0,8.3,0,0,0,2.2
2023,10,31,1,0,7.7,0,0,0,2.1
2023,10,31,2,0,7.1000000000000005,0,0,0,2.2
2023,10,31,3,0,6.7,0,0,0,2.1
2023,10,31,4,0,6.2,0,0,0,2.1
2023,10,31,5,0,5.7,0,0,0,1.9000000000000001
2023,10,31,6,0,5.300000000000001,0,0,0,1.9000000000000001
2023,10,31,7,0,6.300000000000001,28,70,434,2.1
2023,10,31,8,0,7.800000000000001,50,243,729,2.3000000000000003
2023,10,31,9,0,9.1,62,404,846,2.1
2023,10,31,10,0,10.100000000000001,69,526,901,1.8
2023,10,31,11,0,11,73,595,925,1.5
2023,10,31,12,0,11.5,328,430,178,1.3
2023,10,31,13,0,11.8,237,244,13,1.1
2023,10,31,14,0,11.600000000000001,146,146,1,1
2023,10,31,15,0,11.100000000000001,51,51,0,1
2023,10,31,16,0,9.9,25,25,0,1.1
2023,10,31,17,0,8.3,0,0,0,1.4000000000000001
2023,10,31,18,0,7.4,0,0,0,1.6
2023,10,31,19,0,7,0,0,0,1.7000000000000002
2023,10,31,20,0,6.9,0,0,0,1.8
2023,10,31,21,0,7,0,0,0,1.7000000000000002
2023,10,31,22,0,7,0,0,0,1.5
2023,10,31,23,0,6.800000000000001,0,0,0,1.5
2023,11,1,0,0,6.5,0,0,0,1.5
2023,11,1,1,0,6.1000000000000005,0,0,0,1.6
2023,11,1,2,0,5.6000000000000005,0,0,0,1.6
2023,11,1,3,0,5.1000000000000005,0,0,0,1.7000000000000002
2023,11,1,4,0,4.6000000000000005,0,0,0,1.7000000000000002
2023,11,1,5,0,4.1000000000000005,0,0,0,1.7000000000000002
2023,11,1,6,0,3.8000000000000003,0,0,0,1.7000000000000002
2023,11,1,7,0,4.4,8,8,0,1.8
2023,11,1,8,0,5.2,64,64,0,2
2023,11,1,9,0,6.4,91,91,0,2.2
2023,11,1,10,0,7.2,233,378,288,2.5
2023,11,1,11,0,8,261,316,100,2.7
2023,11,1,12,0,8.6,212,225,24,2.8000000000000003
2023,11,1,13,0,9,260,453,368,2.9000000000000004
2023,11,1,14,0,8.9,77,439,829,3.1
2023,11,1,15,0,8.4,64,288,732,3
2023,11,1,16,0,7.4,40,116,517,2.7
2023,11,1,17,0,6,0,0,0,2.4000000000000004
2023,11,1,18,0,5.4,0,0,0,2.3000000000000003
2023,11,1,19,0,4.800000000000001,0,0,0,2.3000000000000003
2023,11,1,20,0,4.2,0,0,0,2.4000000000000004
2023,11,1,21,0,3.5,0,0,0,2.3000000000000003
2023,11,1,22,0,2.7,0,0,0,2.3000000000000003
2023,11,1,23,0,2.2,0,0,0,2.2
2023,11,2,0,0,1.7000000000000002,0,0,0,2.1
2023,11,2,1,0,1.2000000000000002,0,0,0,2
2023,11,2,2,0,0.8,0,0,0,1.9000000000000001
2023,11,2,3,0,0.5,0,0,0,1.8
2023,11,2,4,0,0.2,0,0,0,1.7000000000000002
2023,11,2,5,0,-0.1,0,0,0,1.6
2023,11,2,6,0,-0.3,0,0,0,1.6
2023,11,2,7,0,1.4000000000000001,27,65,427,1.3
2023,11,2,8,0,3.9000000000000004,51,237,724,1.4000000000000001
2023,11,2,9,0,6.1000000000000005,64,396,838,1.4000000000000001
2023,11,2,10,0,7.4,68,520,906,1.3
2023,11,2,11,0,8.3,72,589,932,1.2000000000000002
2023,11,2,12,0,9,73,598,934,1.1
2023,11,2,13,0,9.4,70,547,916,1.1
2023,11,2,14,0,9.4,64,437,864,1.2000000000000002
2023,11,2,15,0,9.1,55,286,766,1.2000000000000002
2023,11,2,16,0,7.300000000000001,35,113,545,1.1
2023,11,2,17,0,5.2,0,0,0,1.4000000000000001
2023,11,2,18,0,4.6000000000000005,0,0,0,1.4000000000000001
2023,11,2,19,0,4.2,0,0,0,1.4000000000000001
2023,11,2,20,0,4,0,0,0,1.4000000000000001
2023,11,2,21,0,3.7,0,0,0,1.5
2023,11,2,22,0,3.6,0,0,0,1.6
2023,11,2,23,0,3.2,0,0,0,1.6
2023,11,3,0,0,2.9000000000000004,0,0,0,1.6
2023,11,3,1,0,2.5,0,0,0,1.7000000000000002
2023,11,3,2,0,2.2,0,0,0,1.7000000000000002
2023,11,3,3,0,1.9000000000000001,0,0,0,1.6
2023,11,3,4,0,1.6,0,0,0,1.5
2023,11,3,5,0,1.6,0,0,0,1.5
2023,11,3,6,0,1.5,0,0,0,1.5
2023,11,3,7,0,3.4000000000000004,25,59,404,1.4000000000000001
2023,11,3,8,0,6.2,49,226,705,1.6
2023,11,3,9,0,8.700000000000001,60,388,836,1.9000000000000001
2023,11,3,10,0,10.4,67,509,895,2.1
2023,11,3,11,0,11.5,71,577,921,2.3000000000000003
2023,11,3,12,0,12.200000000000001,71,584,919,2.5
2023,11,3,13,0,12.600000000000001,70,533,897,2.6
2023,11,3,14,0,12.600000000000001,65,427,846,2.5
2023,11,3,15,0,12.200000000000001,55,276,740,2.3000000000000003
2023,11,3,16,0,10.3,35,107,518,1.9000000000000001
2023,11,3,17,0,8.1,0,0,0,2
2023,11,3,18,0,8.3,0,0,0,2.1
2023,11,3,19,0,7.9,0,0,0,2.1
2023,11,3,20,0,7.300000000000001,0,0,0,2.1
2023,11,3,21,0,6.7,0,0,0,2.1
2023,11,3,22,0,6.300000000000001,0,0,0,2
2023,11,3,23,0,5.9,0,0,0,2
2023,11,4,0,0,5.6000000000000005,0,0,0,1.9000000000000001
2023,11,4,1,0,5.5,0,0,0,1.8
2023,11,4,2,0,5.2,0,0,0,1.7000000000000002
2023,11,4,3,0,4.9,0,0,0,1.5
2023,11,4,4,0,4.9,0,0,0,1.4000000000000001
2023,11,4,5,0,4.9,0,0,0,1.4000000000000001
2023,11,4,6,0,5.1000000000000005,0,0,0,1.3
2023,11,4,7,0,6,36,36,6,1.3
2023,11,4,8,0,7.4,124,143,75,1.4000000000000001
2023,11,4,9,0,8.6,176,197,54,1.4000000000000001
2023,11,4,10,0,9.8,220,377,321,1.4000000000000001
2023,11,4,11,0,10.700000000000001,229,395,305,1.2000000000000002
2023,11,4,12,0,11.600000000000001,209,439,415,1
2023,11,4,13,0,12.3,244,296,102,0.9
2023,11,4,14,0,12.600000000000001,202,272,164,0.8
2023,11,4,15,0,12.600000000000001,74,75,4,0.8
2023,11,4,16,0,11.100000000000001,43,44,4,1.1
2023,11,4,17,0,9.600000000000001,0,0,0,1.5
2023,11,4,18,0,9.1,0,0,0,1.5
2023,11,4,19,0,8.9,0,0,0,1.5
2023,11,4,20,0,8.700000000000001,0,0,0,1.5
2023,11,4,21,0,8.700000000000001,0,0,0,1.5
2023,11,4,22,0,8.5,0,0,0,1.5
2023,11,4,23,0,8.1,0,0,0,1.4000000000000001
2023,11,5,0,0,7.5,0,0,0,1.4000000000000001
2023,11,5,1,0,7.2,0,0,0,1.4000000000000001
2023,11,5,2,0,6.800000000000001,0,0,0,1.3
2023,11,5,3,0,6.5,0,0,0,1.2000000000000002
2023,11,5,4,0,6.6000000000000005,0,0,0,1.3
2023,11,5,5,0,6.5,0,0,0,1.4000000000000001
2023,11,5,6,0,6.800000000000001,0,0,0,1.4000000000000001
2023,11,5,7,0,7.7,27,46,246,1.1
2023,11,5,8,0,10,65,201,559,1
2023,11,5,9,0,11.600000000000001,74,74,0,0.9
2023,11,5,10,0,14.200000000000001,275,312,78,0.8
2023,11,5,11,0,16,279,304,45,0.9
2023,11,5,12,0,16.8,95,552,833,0.9
2023,11,5,13,0,17.1,267,399,261,0.9
2023,11,5,14,0,16.900000000000002,239,278,93,0.8
2023,11,5,15,0,16.1,71,253,626,0.7000000000000001
2023,11,5,16,0,14.100000000000001,63,63,5,0.6000000000000001
2023,11,5,17,0,12.8,0,0,0,1
2023,11,5,18,0,12.200000000000001,0,0,0,1.3
2023,11,5,19,0,11,0,0,0,1.7000000000000002
2023,11,5,20,0,9.600000000000001,0,0,0,2
2023,11,5,21,0,8.3,0,0,0,2.2
2023,11,5,22,0,7.300000000000001,0,0,0,2.2
2023,11,5,23,0,6.4,0,0,0,2.1
2023,11,6,0,0,5.800000000000001,0,0,0,2
2023,11,6,1,0,5.7,0,0,0,1.8
2023,11,6,2,0,5.9,0,0,0,1.6
2023,11,6,3,0,5.800000000000001,0,0,0,1.4000000000000001
2023,11,6,4,0,5.5,0,0,0,1.4000000000000001
2023,11,6,5,0,4.9,0,0,0,1.4000000000000001
2023,11,6,6,0,4.1000000000000005,0,0,0,1.4000000000000001
2023,11,6,7,0,5.1000000000000005,30,30,1,1.5
2023,11,6,8,0,7.2,48,209,673,1.6
2023,11,6,9,0,9.1,62,364,795,1.4000000000000001
2023,11,6,10,0,10.4,65,484,872,1
2023,11,6,11,0,11.8,68,549,896,0.7000000000000001
2023,11,6,12,0,12.4,159,453,541,0.5
2023,11,6,13,0,12.8,223,369,290,0.4
2023,11,6,14,0,12.700000000000001,118,363,592,0.5
2023,11,6,15,0,12.100000000000001,112,214,355,0.7000000000000001
2023,11,6,16,0,10.3,64,66,16,0.8
2023,11,6,17,0,8.700000000000001,0,0,0,1.2000000000000002
2023,11,6,18,0,8.9,0,0,0,1.6
2023,11,6,19,0,9.200000000000001,0,0,0,1.9000000000000001
2023,11,6,20,0,9.3,0,0,0,2.1
2023,11,6,21,0,9.1,0,0,0,2
2023,11,6,22,0,9.700000000000001,0,0,0,2
2023,11,6,23,0,10.200000000000001,0,0,0,2.1
2023,11,7,0,0,10.8,0,0,0,2.1
2023,11,7,1,0,11.3,0,0,0,2
2023,11,7,2,0,11.700000000000001,0,0,0,1.9000000000000001
2023,11,7,3,0,12.100000000000001,0,0,0,1.9000000000000001
2023,11,7,4,0,12.4,0,0,0,2.1
2023,11,7,5,0,12.5,0,0,0,2.2
2023,11,7,6,0,12.4,0,0,0,2.2
2023,11,7,7,0,12.4,9,9,0,2.3000000000000003
2023,11,7,8,0,12.5,26,26,0,2.3000000000000003
2023,11,7,9,0,13.100000000000001,47,48,0,2.3000000000000003
2023,11,7,10,0,13.9,117,118,3,2.3000000000000003
2023,11,7,11,0,14.700000000000001,95,96,1,2.2
2023,11,7,12,0,15.9,266,327,113,2.1
2023,11,7,13,0,17.2,157,165,16,2.1
2023,11,7,14,0,17.8,186,307,296,1.9000000000000001
2023,11,7,15,0,17.6,61,247,658,1.6
2023,11,7,16,0,15.8,36,88,422,1.3
2023,11,7,17,0,14.200000000000001,0,0,0,1.3
2023,11,7,18,0,14,0,0,0,1.4000000000000001
2023,11,7,19,0,13.100000000000001,0,0,0,1.7000000000000002
2023,11,7,20,0,12,0,0,0,2.4000000000000004
2023,11,7,21,0,10.8,0,0,0,2.4000000000000004
2023,11,7,22,0,9.700000000000001,0,0,0,2.3000000000000003
2023,11,7,23,0,9,0,0,0,2.6
2023,11,8,0,0,8.200000000000001,0,0,0,2.5
2023,11,8,1,0,7.5,0,0,0,2.3000000000000003
2023,11,8,2,0,6.9,0,0,0,2.3000000000000003
2023,11,8,3,0,6.6000000000000005,0,0,0,2.5
2023,11,8,4,0,6,0,0,0,2.6
2023,11,8,5,0,5.2,0,0,0,2.6
2023,11,8,6,0,4.3,0,0,0,2.6
2023,11,8,7,0,4,22,49,396,2.8000000000000003
2023,11,8,8,0,4.7,46,215,728,3.1
2023,11,8,9,0,5.6000000000000005,58,377,859,3
2023,11,8,10,0,6.800000000000001,63,499,924,2.8000000000000003
2023,11,8,11,0,7.9,67,564,941,2.7
2023,11,8,12,0,8.8,70,570,933,2.5
2023,11,8,13,0,9.200000000000001,168,414,498,2.2
2023,11,8,14,0,9.200000000000001,159,326,410,1.9000000000000001
2023,11,8,15,0,8.700000000000001,65,250,665,1.6
2023,11,8,16,0,7.6000000000000005,37,88,427,1.2000000000000002
2023,11,8,17,0,6.300000000000001,0,0,0,1.3
2023,11,8,18,0,5.5,0,0,0,1.3
2023,11,8,19,0,5.300000000000001,0,0,0,1.3
2023,11,8,20,0,5.5,0,0,0,1.5
2023,11,8,21,0,4.9,0,0,0,1.6
2023,11,8,22,0,4.2,0,0,0,1.5
2023,11,8,23,0,3.7,0,0,0,1.5
2023,11,9,0,0,3.6,0,0,0,1.5
2023,11,9,1,0,3.8000000000000003,0,0,0,1.4000000000000001
2023,11,9,2,0,4.5,0,0,0,1.2000000000000002
2023,11,9,3,0,4.800000000000001,0,0,0,1.2000000000000002
2023,11,9,4,0,5.4,0,0,0,1.3
2023,11,9,5,0,6.1000000000000005,0,0,0,1.5
2023,11,9,6,0,6.6000000000000005,0,0,0,1.8
2023,11,9,7,0,8.3,24,36,185,2.1
2023,11,9,8,0,10.9,10,10,0,2.3000000000000003
2023,11,9,9,0,12.5,46,46,0,2.2
2023,11,9,10,0,13.9,102,436,715,1.9000000000000001
2023,11,9,11,0,15.100000000000001,144,144,0,1.5
2023,11,9,12,0,16,263,283,39,1.5
2023,11,9,13,0,16.400000000000002,29,29,0,1.6
2023,11,9,14,0,16.2,197,299,253,1.5
2023,11,9,15,0,15.3,74,74,0,1.1
2023,11,9,16,0,13.3,44,45,6,0.8
2023,11,9,17,0,11.3,0,0,0,1.1
2023,11,9,18,0,10.4,0,0,0,1.3
2023,11,9,19,0,9.8,0,0,0,1.2000000000000002
2023,11,9,20,0,9.4,0,0,0,1.1
2023,11,9,21,0,8.8,0,0,0,1.2000000000000002
2023,11,9,22,0,7.800000000000001,0,0,0,1.3
2023,11,9,23,0,7.1000000000000005,0,0,0,1.3
2023,11,10,0,0,6.4,0,0,0,1.4000000000000001
2023,11,10,1,0,6.2,0,0,0,1.5
2023,11,10,2,0,6.6000000000000005,0,0,0,1.4000000000000001
2023,11,10,3,0,6.9,0,0,0,1.3
2023,11,10,4,0,7,0,0,0,1.3
2023,11,10,5,0,7.1000000000000005,0,0,0,1.4000000000000001
2023,11,10,6,0,7.300000000000001,0,0,0,1.5
2023,11,10,7,0,7.7,10,10,0,1.6
2023,11,10,8,0,9.1,68,69,5,1.7000000000000002
2023,11,10,9,0,10.200000000000001,63,63,1,1.6
2023,11,10,10,0,11.100000000000001,72,72,1,1.6
2023,11,10,11,0,11.200000000000001,128,131,4,1.9000000000000001
2023,11,10,12,0,10.9,94,94,1,2.4000000000000004
2023,11,10,13,0,10.8,28,28,0,2.5
2023,11,10,14,0,10.700000000000001,157,175,44,2.4000000000000004
2023,11,10,15,0,10.5,78,78,1,2.3000000000000003
2023,11,10,16,0,9.200000000000001,20,20,0,2.1
2023,11,10,17,0,7.300000000000001,0,0,0,2.1
2023,11,10,18,0,7.1000000000000005,0,0,0,2.2
2023,11,10,19,0,6.6000000000000005,0,0,0,2.2
2023,11,10,20,0,6.2,0,0,0,2.2
2023,11,10,21,0,5.800000000000001,0,0,0,2.2
2023,11,10,22,0,5.7,0,0,0,2.2
2023,11,10,23,0,5.300000000000001,0,0,0,2.1
2023,11,11,0,0,4.9,0,0,0,2.1
2023,11,11,1,0,4.7,0,0,0,2.1
2023,11,11,2,0,4.4,0,0,0,2
2023,11,11,3,0,4.2,0,0,0,1.9000000000000001
2023,11,11,4,0,4.1000000000000005,0,0,0,1.8
2023,11,11,5,0,4.1000000000000005,0,0,0,1.7000000000000002
2023,11,11,6,0,4,0,0,0,1.7000000000000002
2023,11,11,7,0,4.800000000000001,20,37,305,1.7000000000000002
2023,11,11,8,0,6.800000000000001,46,195,677,1.9000000000000001
2023,11,11,9,0,9.3,57,352,822,2
2023,11,11,10,0,10.9,62,472,892,2.1
2023,11,11,11,0,11.600000000000001,65,540,920,2
2023,11,11,12,0,12,67,549,922,1.8
2023,11,11,13,0,12.200000000000001,68,497,889,1.7000000000000002
2023,11,11,14,0,12,64,392,831,1.6
2023,11,11,15,0,11.3,53,246,717,1.4000000000000001
2023,11,11,16,0,9.5,32,82,453,1.3
2023,11,11,17,0,7.800000000000001,0,0,0,1.5
2023,11,11,18,0,7.2,0,0,0,1.7000000000000002
2023,11,11,19,0,6.2,0,0,0,2
2023,11,11,20,0,5.1000000000000005,0,0,0,2.2
2023,11,11,21,0,4.2,0,0,0,2.3000000000000003
2023,11,11,22,0,3.4000000000000004,0,0,0,2.1
2023,11,11,23,0,2.8000000000000003,0,0,0,2
2023,11,12,0,0,2.4000000000000004,0,0,0,1.9000000000000001
2023,11,12,1,0,1.9000000000000001,0,0,0,1.8
2023,11,12,2,0,1.6,0,0,0,1.7000000000000002
2023,11,12,3,0,1.2000000000000002,0,0,0,1.7000000000000002
2023,11,12,4,0,1,0,0,0,1.7000000000000002
2023,11,12,5,0,0.8,0,0,0,1.8
2023,11,12,6,0,0.7000000000000001,0,0,0,2
2023,11,12,7,0,1.2000000000000002,19,35,305,2.2
2023,11,12,8,0,2.7,47,192,670,2.5
2023,11,12,9,0,4.2,61,349,814,2.4000000000000004
2023,11,12,10,0,5.1000000000000005,143,401,567,2
2023,11,12,11,0,5.9,70,538,916,1.7000000000000002
2023,11,12,12,0,6.6000000000000005,69,548,922,1.6
2023,11,12,13,0,7.2,249,393,301,1.5
2023,11,12,14,0,7.4,61,394,850,1.5
2023,11,12,15,0,7.1000000000000005,51,246,738,1.4000000000000001
2023,11,12,16,0,5.300000000000001,30,82,483,1.3
2023,11,12,17,0,4,0,0,0,1.6
2023,11,12,18,0,3.3000000000000003,0,0,0,1.6
2023,11,12,19,0,2.5,0,0,0,1.6
2023,11,12,20,0,2,0,0,0,1.6
2023,11,12,21,0,1.4000000000000001,0,0,0,1.6
2023,11,12,22,0,0.9,0,0,0,1.6
2023,11,12,23,0,0.6000000000000001,0,0,0,1.7000000000000002
2023,11,13,0,0,0.2,0,0,0,1.7000000000000002
2023,11,13,1,0,-0.2,0,0,0,1.7000000000000002
2023,11,13,2,0,-0.5,0,0,0,1.6
2023,11,13,3,0,-0.8,0,0,0,1.5
2023,11,13,4,0,-1,0,0,0,1.4000000000000001
2023,11,13,5,0,-1.1,0,0,0,1.4000000000000001
2023,11,13,6,0,-0.9,0,0,0,1.3
2023,11,13,7,0,0.2,18,32,283,1
2023,11,13,8,0,2.3000000000000003,47,184,644,0.8
2023,11,13,9,0,4.9,62,338,788,0.5
2023,11,13,10,0,6.6000000000000005,63,460,880,0.5
2023,11,13,11,0,7.7,66,525,905,0.7000000000000001
2023,11,13,12,0,8.3,256,428,335,1
2023,11,13,13,0,8.6,76,481,853,1.3
2023,11,13,14,0,8.6,72,377,786,1.5
2023,11,13,15,0,8.3,136,186,188,1.6
2023,11,13,16,0,6.5,50,52,16,1.5
2023,11,13,17,0,5.2,0,0,0,1.6
2023,11,13,18,0,5.1000000000000005,0,0,0,1.7000000000000002
2023,11,13,19,0,5.1000000000000005,0,0,0,1.8
2023,11,13,20,0,4.800000000000001,0,0,0,1.9000000000000001
2023,11,13,21,0,4.3,0,0,0,1.9000000000000001
2023,11,13,22,0,3.6,0,0,0,1.9000000000000001
2023,11,13,23,0,3.3000000000000003,0,0,0,1.9000000000000001
2023,11,14,0,0,3.1,0,0,0,1.9000000000000001
2023,11,14,1,0,3.2,0,0,0,1.9000000000000001
2023,11,14,2,0,3.4000000000000004,0,0,0,2.1
2023,11,14,3,0,3.3000000000000003,0,0,0,2.1
2023,11,14,4,0,3.5,0,0,0,2.3000000000000003
2023,11,14,5,0,3.7,0,0,0,2.4000000000000004
2023,11,14,6,0,3.7,0,0,0,2.5
2023,11,14,7,0,4.2,17,30,272,2.6
2023,11,14,8,0,6.1000000000000005,46,181,647,2.8000000000000003
2023,11,14,9,0,8.4,59,335,796,3.2
2023,11,14,10,0,9.8,251,331,180,3.4000000000000004
2023,11,14,11,0,10.700000000000001,68,525,907,3.3000000000000003
2023,11,14,12,0,11.3,67,535,914,3.1
2023,11,14,13,0,11.5,62,486,900,3
2023,11,14,14,0,11.3,56,383,850,2.8000000000000003
2023,11,14,15,0,10.600000000000001,46,238,744,2.5
2023,11,14,16,0,8.5,27,77,489,2
2023,11,14,17,0,6.300000000000001,0,0,0,2
2023,11,14,18,0,5.800000000000001,0,0,0,2
2023,11,14,19,0,5.1000000000000005,0,0,0,2
2023,11,14,20,0,4.3,0,0,0,1.9000000000000001
2023,11,14,21,0,3.6,0,0,0,1.9000000000000001
2023,11,14,22,0,3,0,0,0,1.8
2023,11,14,23,0,2.3000000000000003,0,0,0,1.7000000000000002
2023,11,15,0,0,1.9000000000000001,0,0,0,1.6
2023,11,15,1,0,1.5,0,0,0,1.5
2023,11,15,2,0,1.2000000000000002,0,0,0,1.5
2023,11,15,3,0,1.2000000000000002,0,0,0,1.5
2023,11,15,4,0,1.3,0,0,0,1.5
2023,11,15,5,0,1.4000000000000001,0,0,0,1.4000000000000001
2023,11,15,6,0,1.8,0,0,0,1.3
2023,11,15,7,0,2.7,16,27,256,0.9
2023,11,15,8,0,4.7,47,177,634,0.4
2023,11,15,9,0,6.9,61,331,789,0.30000000000000004
2023,11,15,10,0,8.700000000000001,64,455,882,0.7000000000000001
2023,11,15,11,0,9.9,68,523,910,1
2023,11,15,12,0,10.8,195,412,428,1.4000000000000001
2023,11,15,13,0,11.200000000000001,202,362,341,1.6
2023,11,15,14,0,11.200000000000001,187,253,175,1.7000000000000002
2023,11,15,15,0,10.4,129,154,97,1.6
2023,11,15,16,0,8.8,37,37,3,1.7000000000000002
2023,11,15,17,0,8.200000000000001,0,0,0,1.9000000000000001
2023,11,15,18,0,8,0,0,0,2
2023,11,15,19,0,7.800000000000001,0,0,0,2.1
2023,11,15,20,0,7.5,0,0,0,2.2
2023,11,15,21,0,7.2,0,0,0,2.2
2023,11,15,22,0,6.9,0,0,0,2.1
2023,11,15,23,0,6.7,0,0,0,2
2023,11,16,0,0,6.1000000000000005,0,0,0,2
2023,11,16,1,0,5.300000000000001,0,0,0,1.9000000000000001
2023,11,16,2,0,4.800000000000001,0,0,0,1.9000000000000001
2023,11,16,3,0,4.6000000000000005,0,0,0,1.9000000000000001
2023,11,16,4,0,4.4,0,0,0,1.9000000000000001
2023,11,16,5,0,4.3,0,0,0,1.7000000000000002
2023,11,16,6,0,4.1000000000000005,0,0,0,1.6
2023,11,16,7,0,4.5,15,24,239,1.6
2023,11,16,8,0,6.300000000000001,45,172,631,1.5
2023,11,16,9,0,8.6,59,326,788,1.1
2023,11,16,10,0,11.600000000000001,62,447,877,1
2023,11,16,11,0,14.200000000000001,66,513,902,1.1
2023,11,16,12,0,15.600000000000001,67,523,903,1.1
2023,11,16,13,0,16.2,70,471,864,1.2000000000000002
2023,11,16,14,0,16.2,63,369,807,1.2000000000000002
2023,11,16,15,0,15,52,225,684,1
2023,11,16,16,0,11.9,51,55,35,1.1
2023,11,16,17,0,10.200000000000001,0,0,0,1.3
2023,11,16,18,0,9.700000000000001,0,0,0,1.4000000000000001
2023,11,16,19,0,9.200000000000001,0,0,0,1.6
2023,11,16,20,0,8.700000000000001,0,0,0,1.7000000000000002
2023,11,16,21,0,8.1,0,0,0,1.7000000000000002
2023,11,16,22,0,7.5,0,0,0,1.7000000000000002
2023,11,16,23,0,7,0,0,0,1.7000000000000002
2023,11,17,0,0,6.5,0,0,0,1.6
2023,11,17,1,0,6.2,0,0,0,1.6
2023,11,17,2,0,6,0,0,0,1.7000000000000002
2023,11,17,3,0,5.800000000000001,0,0,0,1.7000000000000002
2023,11,17,4,0,5.9,0,0,0,1.7000000000000002
2023,11,17,5,0,5.9,0,0,0,1.6
2023,11,17,6,0,6.1000000000000005,0,0,0,1.5
2023,11,17,7,0,7.300000000000001,15,15,1,1.4000000000000001
2023,11,17,8,0,10,101,119,89,1.6
2023,11,17,9,0,12.100000000000001,145,162,51,1.7000000000000002
2023,11,17,10,0,14.200000000000001,202,298,221,1.9000000000000001
2023,11,17,11,0,15.9,219,367,301,2.1
2023,11,17,12,0,16.900000000000002,240,324,168,2.3000000000000003
2023,11,17,13,0,17.2,197,335,298,2.3000000000000003
2023,11,17,14,0,17,175,252,205,2.2
2023,11,17,15,0,16.2,124,160,142,2
2023,11,17,16,0,14.9,39,39,5,1.9000000000000001
2023,11,17,17,0,14.100000000000001,0,0,0,1.8
2023,11,17,18,0,13.8,0,0,0,1.8
