,T2M,RH2M,WS2M,ALLSKY_SFC_SW_DWN,Feel_Factor,,T2M: Air temperature at 2 meters (°C)
5/18/2024 4:00,13.24,94.28,1.49,0,12.9816396,,
5/18/2024 5:00,13.48,93.48,1.55,45.7,13.2065772,,
5/18/2024 6:00,13.98,90.41,1.81,100.53,13.6454274,,
5/18/2024 7:00,14.25,88.37,1.84,147.15,13.89799125,,
5/18/2024 8:00,14.52,86.74,2.05,210.38,14.1085414,,
5/18/2024 9:00,14.86,85.22,2.33,381.55,14.3647356,,
5/18/2024 10:00,15.33,83.4,2.49,408.45,14.756221,,
5/18/2024 11:00,15.95,81.55,2.44,379.62,15.31486125,,
5/18/2024 12:00,16.48,80.52,2.36,310.12,15.7958628,,
5/18/2024 13:00,16.85,80.21,2.3,235.6,16.13421425,,
5/18/2024 14:00,16.98,80.63,2.12,185.1,16.2917932,,
5/18/2024 15:00,16.7,83.1,1.97,85.55,16.10151,,
5/18/2024 16:00,16.12,87.46,2.09,55.5,15.590268600000002,,
5/18/2024 17:00,15.49,91.51,2.29,32.97,14.98577195,,
5/18/2024 18:00,14.85,95.09,2.1,19.55,14.42054825,,
5/18/2024 19:00,14.33,97.2,1.69,0,13.994618000000001,,
5/18/2024 20:00,14.13,97.7,1.4,0,13.8546805,,
5/18/2024 21:00,13.99,97.79,1.21,0,13.75419905,,
5/18/2024 22:00,13.91,97.45,1.29,0,13.66027475,,
5/18/2024 23:00,13.82,97.27,1.48,0,13.5342102,,
5/19/2024 0:00,13.66,97.44,1.68,0,13.3358272,,
5/19/2024 1:00,13.56,97.34,1.97,0,13.179752200000001,,
5/19/2024 2:00,13.48,96.91,2.51,0,12.9953349,,
5/19/2024 3:00,13.4,96.28,2.98,0,12.826506,,
5/19/2024 4:00,13.2,96.09,3.18,0,12.591956499999998,,
5/19/2024 5:00,13.62,94.35,3.54,58.65,12.939345999999999,,
5/19/2024 6:00,14.13,92.01,3.92,193.1,13.36225965,,
5/19/2024 7:00,14.76,89.23,4.11,353.83,13.9225989,,
5/19/2024 8:00,15.59,86.05,3.85,505.17,14.73636975,,
5/19/2024 9:00,16.36,83.46,3.34,661.42,15.5227958,,
5/19/2024 10:00,17.05,81.18,2.9,755.5,16.206049500000002,,
5/19/2024 11:00,17.71,78.95,2.46,755.33,16.84636225,,
5/19/2024 12:00,18.33,76.59,2.16,687.58,17.40486835,,
5/19/2024 13:00,18.75,74.94,1.96,579.92,17.7722225,,
5/19/2024 14:00,18.78,74.79,1.9,522.47,17.8065566,,
5/19/2024 15:00,18.46,76.46,1.99,467.1,17.5492988,,
5/19/2024 16:00,17.76,80.08,2.22,336.27,16.9588344,,
5/19/2024 17:00,16.67,85.5,2.57,182.57,15.982942500000004,,
5/19/2024 18:00,15.32,91.21,2.93,55.33,14.6943571,,
5/19/2024 19:00,14,94.53,3.17,0,13.3810425,,
5/19/2024 20:00,13.21,95.76,2.97,0,12.646082800000002,,
5/19/2024 21:00,12.64,96.79,2.42,0,12.1888383,,
5/19/2024 22:00,12.35,97.32,1.74,0,12.033691,,
5/19/2024 23:00,12.37,96.76,1.02,0,12.203956599999998,,
5/20/2024 0:00,12.54,95.89,0.78,0,12.428305799999999,,
5/20/2024 1:00,12.44,96.95,1.55,0,12.1645565,,
5/20/2024 2:00,12.33,98.33,2.18,0,11.91393145,,
5/20/2024 3:00,12.31,99.15,2.63,0,11.794238250000001,,
5/20/2024 4:00,12.31,99.73,2.82,0,11.74925215,,
5/20/2024 5:00,13.12,96.52,2.89,95.1,12.5684132,,
5/20/2024 6:00,13.97,91.94,2.85,242.7,13.4234949,,
5/20/2024 7:00,14.59,88.53,2.46,421.02,14.09232235,,
5/20/2024 8:00,15.28,86.19,2.03,608,14.8147551,,
5/20/2024 9:00,15.99,84.05,1.69,764.7,15.521289750000001,,
