dateTimeStmp,raw_MM_Wh,raw_Tenant_Wh,Exact_Date,year,D-3,D-2,D-1,D+1,D+2,D+3
2023-01-12 07:15:00,10765.0,7528.4,Jan 12th 2023,2023,9819.22,9393.98,9402.37,9447.43,7354.63,7379.47
2023-01-12 07:30:00,11158.85,8073.95,Jan 12th 2023,2023,10199.42,10700.98,9741.17,8651.87,8070.88,6778.25
2023-01-12 07:45:00,9917.98,7568.83,Jan 12th 2023,2023,10124.67,9194.37,9116.62,9495.07,8034.38,7172.48
2023-01-12 08:00:00,9287.45,6868.93,Jan 12th 2023,2023,9110.12,8803.38,8610.83,9528.38,9070.75,8292.12
2023-01-12 08:15:00,9154.92,6662.55,Jan 12th 2023,2023,9001.4,9590.07,9124.8,10160.17,9540.82,9002.17
2023-01-12 08:30:00,10049.3,6774.5,Jan 12th 2023,2023,10353.33,9269.37,10572.53,9195.95,9455.15,9809.28
2023-01-12 08:45:00,10288.5,6954.43,Jan 12th 2023,2023,9355.83,8429.73,10256.22,9764.53,8744.02,9120.67
2023-01-12 09:00:00,9999.78,7025.05,Jan 12th 2023,2023,10166.6,9225.95,9722.28,9513.12,8833.75,8247.27
2023-01-12 09:15:00,8988.17,6563.63,Jan 12th 2023,2023,9023.15,9740.98,8388.98,8860.0,9055.3,9261.1
2023-01-12 09:30:00,9083.47,6263.85,Jan 12th 2023,2023,9968.2,10088.88,8617.12,8941.18,9379.47,9379.92
2023-01-12 09:45:00,8940.15,6541.07,Jan 12th 2023,2023,9141.1,9138.05,9460.57,8740.93,9752.07,10738.37
2023-01-12 10:00:00,9571.28,6472.02,Jan 12th 2023,2023,8841.35,8688.43,9349.95,8866.28,9460.88,9792.1
2023-01-12 10:15:00,9217.92,6063.47,Jan 12th 2023,2023,8997.92,8804.32,9247.72,9233.33,8176.98,10220.95
2023-01-12 10:30:00,9787.75,6286.37,Jan 12th 2023,2023,9799.58,8560.63,9501.37,8894.72,8386.02,9088.08
2023-01-12 10:45:00,8927.9,5921.12,Jan 12th 2023,2023,9329.17,9760.53,9137.2,9891.28,8503.63,9444.75
2023-01-12 11:00:00,8436.83,5986.57,Jan 12th 2023,2023,8837.73,9452.48,9454.72,10364.33,9011.98,9271.43
2023-01-12 11:15:00,9392.53,6495.37,Jan 12th 2023,2023,8648.22,8958.22,8994.03,9266.42,10384.28,9832.57
2023-01-12 11:30:00,10363.22,7067.38,Jan 12th 2023,2023,9829.43,8615.97,9438.17,10215.93,9549.47,10746.52
2023-01-12 11:45:00,10559.82,6943.5,Jan 12th 2023,2023,8664.08,8463.33,9975.95,10620.95,8417.43,9759.5
2023-01-12 12:00:00,10404.03,6943.75,Jan 12th 2023,2023,8662.03,8354.58,10387.98,10716.32,8802.9,9985.63
2023-01-12 12:15:00,9625.33,6795.93,Jan 12th 2023,2023,8380.9,8756.27,9986.62,11212.92,8071.72,10368.65
2023-01-12 12:30:00,9424.96,6239.41,Jan 12th 2023,2023,10289.71,9178.33,8957.34,10435.44,8962.95,10074.55
2023-01-12 12:45:00,9424.85,6737.93,Jan 12th 2023,2023,9406.0,9031.65,8243.17,9974.37,9709.95,10838.17
2023-01-12 13:00:00,9999.88,6785.23,Jan 12th 2023,2023,10271.0,8189.28,8682.42,11294.82,9718.13,10598.02
2023-01-12 13:15:00,9774.23,6357.98,Jan 12th 2023,2023,9165.3,9024.53,9253.83,9888.33,8481.23,10536.27
2023-01-12 13:30:00,10916.97,6806.47,Jan 12th 2023,2023,10063.28,8924.2,10509.07,10284.2,8038.42,10101.08
2023-01-12 13:45:00,9958.55,6348.22,Jan 12th 2023,2023,9422.57,9191.78,10589.9,10498.63,8007.67,9938.18
2023-01-12 14:00:00,9986.65,7037.63,Jan 12th 2023,2023,8901.67,10310.62,9632.73,10633.8,8660.77,9359.18
